id;estado;setor;faturamento_informado;divida_total_pj;score;taxa;atraso_corrente;prazo;valor_contrato;valor_contrato_mais_juros;valor_em_aberto
120380;MG;BENS DE CONSUMO;700000;230000;627;4,1475;1198;11,55;111006,042;123751,32;112261,62
122160;PA;VAREJO;29900;24000;586;4,515;0;12,6;16650,438;20184,12;0
139999;SP;VAREJO;80000;84000;265;5,166;869;12,6;22195,7715;27264,48;8524,54
156300;AM;VAREJO;136000;0;414;4,116;0;12,6;39043,8825;44325,48;0
165215;CE;SERVICOS ADMINISTRATIVOS;100000;6000;307;4,3785;0;6,3;5425,9275;5835,66;0
165777;MG;SERVICOS PROFISSIONAIS E TECNICOS;165000;61000;317;4,1265;0;12,6;16648,0335;19415,04;0
1480;SP;VAREJO;115000;2000;204;5,313;0;12,6;8323,056;10247,4;0
3139;GO;VAREJO;30000;894;355;5,313;0;12,6;11097,408;13663,2;0
6810;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;42690;0;642;4,599;0;12,6;5548,62;6558,36;0
7708;RN;SIDERURGICA-METALURGIA;15000;0;432;4,956;1549;3,15;2135,7;2198,43;732,81
80000;BA;SIDERURGICA-METALURGIA;70000;0;273;4,7985;0;6,3;32449,662;35175,24;0
80903;PE;VAREJO;60000;2000;235;5,103;1284;12,6;22194,774;27011,76;24760,78
111775;SP;SERVICOS DE EDUCACAO;80000;39000;487;4,158;0;12,6;27744,3285;32124,72;0
114804;AP;VAREJO;15000;0;362;4,536;1141;12,6;11100,075;13440,6;10023,89
118215;MG;VAREJO;80000;0;323;5,0925;0;12,6;16740,2655;20386,68;0
119235;SP;ATACADO;100000;159000;269;4,2315;0;6,3;43375,1115;45354,12;0
123858;BA;VAREJO;40000;6000;473;5,019;0;12,6;11098,689;13638,12;0
146004;SP;VAREJO;55000;0;490;4,8195;0;4,2;10750,803;11354,68;0
154574;SC;VAREJO;50000;152000;803;4,536;1126;12,6;44626,0605;52017,12;43347,6
171903;SP;INDUSTRIA DIGITAL;30000;18000;535;5,0715;1144;6,3;10847,886;11782,62;9818,85
12992;RJ;VAREJO;40000;323;188;5,586;1396;12,6;11099,781;14278,32;8055,29
18014;SP;INDUSTRIA DA CONSTRUCAO;400000;218000;422;4,1895;0;9,45;21917,1435;24833,79;0
34445;RJ;SERVICOS DIVERSOS;38000;5000;408;5,1135;0;12,6;11097,3345;13505,76;0
36707;SP;VAREJO;55000;79000;304;4,6515;0;6,3;10819,851;12049,02;0
48389;PR;TEXTEIS;250000;107000;233;3,8955;0;6,3;16227,6975;17350,74;0
55200;SP;BENS DE CONSUMO;500000;1729000;218;3,8115;0;12,6;111586,314;125757,24;0
75962;SP;ATACADO;50000;51000;539;5,103;0;12,6;22188,2745;26106,48;0
95405;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;200000;372000;0;3,843;0;5,25;53995,914;56015,45;0
111029;AL;VAREJO;67000;41000;621;4,2525;0;18,9;51561,552;63903,06;0
111647;SP;VAREJO;100000;248000;694;4,998;0;8,4;32727,114;36867,28;0
116846;SP;VAREJO;80000;8000;376;4,515;0;12,6;33301,4955;40460,64;0
135102;SP;VAREJO;100000;0;408;4,977;101;12,6;22198,575;27382,2;0
140198;GO;ATACADO;15000;0;749;4,809;920;12,6;5548,809;6660,48;4378,67
167371;MA;VAREJO;18000;0;492;4,452;0;12,6;5549,67;6638,88;0
3754;DF;INDUSTRIA DA CONSTRUCAO;150000;55000;384;4,7565;0;9,45;38542,035;44937,18;0
12710;MG;INDUSTRIA DA CONSTRUCAO;15166;0;167;6,1215;0;12,6;7215,054;9622,92;0
18912;RJ;SERVICOS PROFISSIONAIS E TECNICOS;13387;0;635;5,103;0;12,6;5549,292;6843,48;0
26593;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;150000;170000;167;5,7015;1287;12,6;22194,165;27799,56;13899,78
44711;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;110000;97000;687;3,633;0;22,05;51084,348;63379,26;0
58890;MG;VAREJO;120000;12000;212;4,3575;0;12,6;66949,239;77741,4;46011,07
96151;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;70000;2000;772;4,2105;0;6,3;6511,47;6974,22;0
150882;RJ;SERVICOS PROFISSIONAIS E TECNICOS;22000;0;554;5,103;0;12,6;11159,631;13572,96;0
159228;SC;INDUSTRIA DA CONSTRUCAO;28000;20000;353;5,229;1129;12,6;5548,704;6801,48;5667,9
27;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;250000;15000;800;4,158;0;12,6;55787,172;63889,2;0
16271;SP;VAREJO;30000;29000;337;5,1555;0;12,6;13316,541;16206,72;0
24266;RJ;VAREJO;195000;11000;180;3,4335;0;12,6;33302,8395;37881,72;0
26507;AP;ATACADO;500000;89000;119;6,132;0;3,15;16043,2755;16760,4;0
28739;PB;BENS DE CONSUMO;130000;54000;391;4,4205;0;12,6;33484,8045;39414;0
35046;TO;VAREJO;150000;129000;448;4,4625;1165;12,6;33292,77;39164,16;9627,08
36294;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;15000;0;384;6,111;1344;12,6;5578,776;7106,76;5330,07
70927;GO;SERVICOS ADMINISTRATIVOS;64796;5000;386;4,8825;0;12,6;11097,429;13349,64;0
87982;BA;SERVICOS DE SANEAMENTO BASICO;250000;19000;189;4,557;0;12,6;39058,32;46050,24;0
102136;BA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;16000;1000;424;5,0085;0;8,4;5454,3195;6121,28;0
105537;RS;VAREJO;80000;0;213;5,3235;1207;12,6;11159,169;13715,88;11429,9
113022;SC;SERVICOS ADMINISTRATIVOS;279201;415;111;4,5045;0;12,6;22194,291;26079;0
113860;GO;VAREJO;65000;144000;741;4,2;0;12,6;16650,753;19828,2;0
140847;CE;BENS DE CONSUMO;300000;187000;504;3,591;0;6,3;21633,2025;22568,82;0
146875;RS;INDUSTRIA DA CONSTRUCAO;15000;4000;213;5,7015;0;4,2;5363,883;5963,4;0
2207;SP;TRANSPORTE;2100000;2041000;209;3,57;0;6,3;54244,932;56018,52;0
3635;PA;VAREJO;50000;0;503;4,557;0;12,6;22195,6875;26326,32;0
4359;SP;TELECOM;30000;21000;534;4,5885;0;12,6;33291,8565;39350,28;0
10538;RJ;SERVICOS DE SAUDE;130000;16000;201;4,725;0;12,6;33300,498;40854;0
36757;SP;VAREJO;40000;9000;104;6,174;0;12,6;11097,3345;14301,24;0
46637;GO;SERVICOS DE ALOJAMENTO/ALIMENTACAO;23000;6000;468;4,8615;0;12,6;7768,719;9404,4;0
75338;SP;VAREJO;290000;360;293;4,6725;0;6,3;21634,2525;23488,92;1665,87
103464;PR;SERVICOS ADMINISTRATIVOS;60000;20000;301;5,0085;0;12,6;16646,4795;20220,24;0
110869;RJ;SERVICOS PROFISSIONAIS E TECNICOS;25000;11000;185;6,9405;1200;12,6;5548,62;7435,68;6139,86
125596;GO;INDUSTRIA DA CONSTRUCAO;1400000;1888000;102;4,0635;1200;6,3;43401,414;45994,56;38328,8
133297;PE;DIVERSOS;10000;0;644;5,4705;0;12,6;5550,2055;7145,16;0
155757;RJ;ATACADO;80000;72000;316;4,9245;0;6,3;16230,018;18297,66;0
165388;MS;VAREJO;15000;8000;395;5,1975;457;12,6;6659,0475;8240,28;4424,29
172135;ES;VAREJO;18000;0;619;5,607;0;12,6;11099,0565;14173,32;0
6372;SP;BENS DE CONSUMO;80000;0;203;5,3865;605;12,6;5549,4915;6990;6790
11930;RN;TELECOM;35000;23000;408;4,6095;0;12,6;22194,3645;26233,2;0
18427;SP;BENS DE CONSUMO;88000;0;252;4,9245;0;12,6;11097,198;13349,4;0
21316;RJ;TRANSPORTE;15000;0;471;5,0715;0;12,6;8325,03;10414,8;0
27525;RS;TRANSPORTE;38000;398;172;6,132;0;12,6;11098,2795;14445,12;0
64568;SP;VAREJO;50000;4000;529;4,494;1352;12,6;11096,736;12981,96;12981,96
81658;SP;VAREJO;300000;300000;753;3,423;0;18,9;112485,849;135010,98;0
84029;SP;INDUSTRIA DA CONSTRUCAO;250000;333000;689;3,654;0;18,9;114600,78;136754,82;0
94958;MG;SERVICOS ADMINISTRATIVOS;114000;80000;155;4,8195;829;12,6;22314,495;26500,08;4953,01
103964;SC;SERVICOS DIVERSOS;30000;1000;376;5,0505;0;6,3;10815,588;11703,54;0
106917;PI;VAREJO;25000;17000;705;4,284;1116;6,3;10819,305;11821,92;3784,94
128528;RS;SERVICOS PROFISSIONAIS E TECNICOS;18000;2000;339;5,817;0;12,6;5548,494;6989,88;0
145187;MG;ATACADO;65000;0;368;4,5885;0;12,6;22195,3095;26325,96;0
146140;SP;ATACADO;1000000;0;789;3,8745;1186;6,3;32570,811;34891,44;34891,44
172240;AL;VAREJO;27000;4000;110;6,1635;0;12,6;8880,2175;11900,88;0
176574;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;45000;0;130;5,8695;1165;12,6;11097,2715;14060,16;14060,16
7863;PR;VAREJO;60000;0;220;4,935;1458;12,6;11097,1455;13349,28;7441,94
61802;SP;VAREJO;80000;44000;328;4,4625;1037;12,6;33294,114;39342,6;12010,77
68864;MG;SERVICOS DE EDUCACAO;100000;42000;442;4,284;51;12,6;33301,9155;39924;17067,82
88231;SC;VAREJO;38000;12000;737;4,4835;1266;12,6;16647,036;19693,44;18052,32
92544;PR;VAREJO;170000;256000;294;3,948;0;18,9;57310,323;70628,22;0
97371;MT;SERVICOS ADMINISTRATIVOS;60000;0;205;4,095;0;6,3;10856,4855;11710,86;0
114790;CE;VAREJO;90000;222000;195;3,843;0;12,6;33291,888;37746,12;0
349;SP;SERVICOS DE SAUDE;35000;7000;455;4,5675;0;12,6;11097,45;13116,96;0
988;RJ;INDUSTRIA DIGITAL;370000;79000;863;4,1475;0;6,3;54219,3645;57173,94;0
2032;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;65000;12000;691;4,368;0;12,6;16646,007;19444,32;0
4640;DF;VAREJO;75000;43442;897;4,011;0;12,6;27748,0245;32283,84;0
24182;SP;SERVICOS DIVERSOS;60000;6000;382;4,5675;0;12,6;11098,122;13209,36;0
27964;RJ;BENS DE CONSUMO;120000;53000;372;4,494;0;12,6;33299,049;40059,6;0
53525;SP;ATACADO;180000;381000;539;4,221;0;12,6;39064,263;45417,6;0
91992;RS;ATACADO;1000000;2781000;515;3,969;0;12,6;111680,9295;130452,48;0
101438;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;25600;0;226;5,3445;1232;6,3;2163,063;2353,38;1961,15
120090;GO;VAREJO;90000;37000;334;4,7355;0;6,3;16269,5925;17402,4;0
132685;GO;SERVICOS DE EDUCACAO;32000;0;440;5,8905;0;10,5;11055,177;13467,3;0
135786;PR;VAREJO;300000;347000;415;4,8825;884;12,6;55801,8405;67227,96;5070,64
930;PR;QUIMICA-PETROQUIMICA;25000;0;501;4,5885;0;12,6;27743,4045;32792,04;0
34750;SP;TELECOM;13500;14000;706;3,8955;0;6,3;5409,327;5792,82;0
36026;RJ;VAREJO;95000;88000;340;5,04;1333;12,6;16649,2515;20666,88;15244,18
39026;RS;VAREJO;10000;2000;628;4,746;0;12,6;5549,7015;6759,6;0
51422;TO;VAREJO;19000;0;516;5,0295;0;12,6;3330,0855;4166,04;0
66831;SP;BENS DE CONSUMO;90000;0;322;4,683;0;12,6;33292,1925;39582,6;0
92819;GO;ATACADO;35000;25000;290;5,355;0;10,5;11005,4385;13447,3;0
94578;AM;SERVICOS PROFISSIONAIS E TECNICOS;80000;110000;674;4,3995;0;6,3;16224,5685;17336,22;0
107881;RS;TEXTEIS;300000;577000;330;3,864;0;12,6;67001,6025;77449,56;0
118625;PR;TRANSPORTE;16000;0;261;6,006;0;12,6;5550,3945;7413,96;0
120369;PR;VAREJO;85000;248000;346;4,3365;0;6,3;21644,91;23676,78;0
123297;SP;VAREJO;25000;37000;749;5,1555;0;12,6;6902,406;8389,68;0
16771;SP;ATACADO;260000;52000;421;4,557;1462;12,6;66982,5975;80040,6;73214,54
50136;SP;VAREJO;150000;336000;828;4,137;1270;12,6;55792,5795;64019,4;41770,59
50245;PB;SERVICOS PROFISSIONAIS E TECNICOS;17000;0;494;5,6385;1326;6,3;5408,319;6025,68;3963,89
75598;RS;BENS DE CONSUMO;160000;41000;421;3,8325;1319;6,3;32451,5205;34270,86;34270,86
136292;AM;ATACADO;250000;260000;432;4,914;1093;12,6;16742,985;20319,12;13509,56
162047;SP;TRANSPORTE;28000;0;509;5,0925;0;8,4;8730,057;10240,48;0
20431;SP;BENS DE CONSUMO;130000;0;312;4,3995;0;12,6;33292,623;39017,16;0
21386;SP;VAREJO;90000;47000;426;4,3995;0;8,4;27272,595;29997,28;0
25870;SP;SERVICOS DE SAUDE;15000;62000;368;4,263;0;12,6;22314,789;25706,88;0
28837;SP;VAREJO;150000;308;239;5,145;0;12,6;16649,6715;20853,36;0
28930;RS;VAREJO;105670;11000;341;5,124;1396;12,6;11098,143;13632,6;11331,74
30092;RJ;SERVICOS DE SAUDE;14000;0;429;5,3025;0;12,6;5548,725;6831,6;0
30689;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;60000;1000;292;4,9875;1326;12,6;11158,518;13423,08;8916,01
33674;PR;VAREJO;60000;94000;349;4,662;0;12,6;16647,015;19887,12;0
37943;RJ;INDUSTRIA DIGITAL;1300000;3286000;125;3,675;0;9,45;55065,297;60978,33;0
44808;SP;SERVICOS PROFISSIONAIS E TECNICOS;40000;57000;361;5,103;1380;12,6;16646,2275;20286;18595,5
50374;SP;BENS DE CONSUMO;198000;334000;231;4,998;1392;6,3;32545,674;35350,08;35350,08
55299;SC;SERVICOS DE ALOJAMENTO/ALIMENTACAO;40000;40000;389;5,0295;0;12,6;9990,1305;12481,68;0
60394;PR;SERVICOS PROFISSIONAIS E TECNICOS;160000;278000;441;4,5045;0;6,3;65139,8265;71375,88;0
113683;MA;SERVICOS ADMINISTRATIVOS;60000;0;642;4,284;0;12,6;16646,007;19349,88;0
117209;PA;VAREJO;430000;56000;195;4,557;0;4,2;37649,6085;40255,52;0
122269;RN;SERVICOS DE ALOJAMENTO/ALIMENTACAO;20000;11000;107;6,4785;0;12,6;7768,6035;10271,4;0
125664;RN;INDUSTRIA DA CONSTRUCAO;90000;0;136;6,1215;0;9,45;11003,727;13290,75;0
126682;DF;SERVICOS DE EDUCACAO;50000;3000;286;5,0085;0;12,6;22194,6165;26855,04;0
174763;SP;BENS DE CONSUMO;100000;137000;695;5,313;0;12,6;33481,917;41376,6;0
1106;PR;INDUSTRIA DIGITAL;85000;143000;525;4,347;1540;12,6;44633,904;51828,84;21496,91
4813;SP;VAREJO;60000;133987;725;4,2315;0;12,6;22197,525;26077,2;0
4872;PR;SERVICOS PROFISSIONAIS E TECNICOS;90000;21329;729;4,1475;0;12,6;33474,6195;38410,56;0
18540;SP;ATACADO;400000;523000;429;4,389;0;12,6;55794,8895;65064,48;0
31484;PR;ATACADO;450000;1150000;540;3,948;1053;18,9;91707,3255;113540,58;64354,36
38353;CE;VAREJO;55000;0;275;4,956;787;12,6;11098,8885;13620,96;3632,73
45615;MG;SERVICOS PROFISSIONAIS E TECNICOS;300000;76000;106;5,145;0;15,75;56592,522;74789,55;0
47897;CE;VAREJO;200000;0;317;4,5255;0;12,6;22197,9345;26573,16;0
49463;ES;SERVICOS DE ALOJAMENTO/ALIMENTACAO;90000;62000;364;4,662;0;12,6;27743,6565;32966,4;0
50607;SP;SERVICOS ADMINISTRATIVOS;140000;85000;280;5,0085;0;6,3;54242,4225;58916,34;0
59521;SP;SERVICOS DIVERSOS;30000;10000;769;4,8195;0;18,9;22761,522;30310,2;0
67014;GO;SERVICOS ADMINISTRATIVOS;125000;54000;128;4,3785;1347;12,6;22194,648;25925,64;25925,64
72960;GO;BENS DE CONSUMO;150000;240000;123;4,221;0;12,6;33299,049;39406,92;0
75009;SP;INDUSTRIA DIGITAL;20000;7000;725;5,103;0;12,6;16646,1015;20258,88;0
77540;SP;SERVICOS DIVERSOS;200000;75000;414;4,704;947;18,9;57301,4505;74413,98;32040,21
104802;AP;BENS DE CONSUMO;82339;0;332;4,8405;0;6,3;21639,8385;23516,7;0
108547;MG;BENS DE CONSUMO;100000;211000;126;3,759;0;18,9;63030,576;75865,68;0
151344;MT;VAREJO;35000;53000;448;5,4915;0;12,6;5581,7265;7040,4;0
8888;SP;ATACADO;150000;29171;246;5,0925;0;12,6;16648,107;20557,68;0
17181;RS;QUIMICA-PETROQUIMICA;30000;17000;239;5,6805;562;6,3;3244,7205;3583,32;0
24001;SP;SERVICOS PROFISSIONAIS E TECNICOS;350000;18000;444;4,158;0;12,6;66944,6085;76667,16;0
29624;PR;ATACADO;800000;3847000;596;3,1605;0;6,3;108759,8715;117945,12;0
33534;BA;SERVICOS ADMINISTRATIVOS;25000;35000;324;6,216;1263;12,6;5548,578;7150,44;3516,84
36239;MA;VAREJO;59000;0;431;5,4495;0;12,6;5847,261;6999,72;0
41209;PR;INDUSTRIA DA CONSTRUCAO;120000;194000;103;6,678;1217;4,2;33771,591;36261,48;16284,48
46546;MG;VAREJO;50000;2000;418;4,62;595;12,6;32772,4845;40654,44;16251,05
53208;RJ;VAREJO;330000;527000;745;4,0635;0;25,2;70547,778;94349,52;24868,79
59527;ES;BENS DE CONSUMO;75000;0;410;4,5885;1149;12,6;5548,6725;6558,36;2523,68
68653;SP;BENS DE CONSUMO;195000;13000;345;4,389;1263;12,6;22334,7915;26718,84;24492,27
96450;SP;ATACADO;100000;1000;327;4,137;1262;6,3;21692,7795;22786,32;22786,32
97377;PR;VAREJO;1100000;3376000;123;3,759;1260;12,6;111564,3795;124661,04;124661,04
112530;RS;SERVICOS ADMINISTRATIVOS;11000;0;325;5,1765;0;6,3;2163,2415;2365,02;0
112783;DF;SERVICOS DE ALOJAMENTO/ALIMENTACAO;60000;17000;253;5,04;0;12,6;11096,8935;13393,56;0
127059;SP;SERVICOS ADMINISTRATIVOS;200000;197000;193;3,8325;0;4,2;32254,0995;33257,32;0
128961;PA;SERVICOS DE EDUCACAO;60850;35000;449;4,6935;1165;12,6;11098,1115;13305,6;11066,01
131660;RN;SERVICOS DE ALOJAMENTO/ALIMENTACAO;90000;4000;282;4,914;0;6,3;10850,574;11836,14;0
132608;AM;VAREJO;180000;99000;242;4,62;1221;6,3;21634,1475;23435,94;23435,94
134215;AC;SERVICOS ADMINISTRATIVOS;215000;225000;141;3,9585;0;9,45;21911,505;23997,96;0
142855;AM;VAREJO;150000;140000;516;3,738;0;12,6;78127,98;88276,08;0
148700;BA;TRANSPORTE;400000;135000;493;3,675;0;12,6;110515,944;124550,88;0
163683;AM;VAREJO;85000;15000;258;4,4205;1039;12,6;39083,184;46754,64;31169,76
1974;SP;SERVICOS ADMINISTRATIVOS;105000;0;396;4,872;0;12,6;33475,89;40035;0
17310;SP;SERVICOS DE EDUCACAO;77000;5000;323;4,893;0;12,6;11097,9855;13435,68;0
20948;CE;VAREJO;70000;3000;386;4,6305;0;12,6;22195,257;26386,92;0
30514;PR;VAREJO;30000;61000;472;4,5675;0;12,6;5548,725;6558,48;0
46493;DF;SERVICOS ADMINISTRATIVOS;38000;11000;473;4,83;0;12,6;5548,7355;6660,48;0
59646;ES;SERVICOS DIVERSOS;66700;0;631;4,5045;884;12,6;5550,4155;6758,88;2248,78
78252;MT;VAREJO;44000;5000;301;4,8195;0;12,6;5550,069;6845,16;0
83512;SP;INDUSTRIA DIGITAL;210000;0;103;5,061;1297;7,35;10903,2525;12233,41;12233,41
112756;MG;SERVICOS DE ALOJAMENTO/ALIMENTACAO;22000;12000;328;5,775;0;12,6;11097,3345;14001,72;0
116436;SP;PRODUTOS DE AGROPECUARIA;1000000;1104000;460;4,0425;0;12,6;111618,738;128662,8;0
123843;DF;ATACADO;200000;368000;544;3,7275;0;12,6;55790,4585;62497,56;0
130192;SP;TRANSPORTE;40000;22000;314;5,0295;0;8,4;10911,012;12555,68;0
152199;RS;VAREJO;12000;590;611;5,061;0;3,15;3203,676;3317,55;0
157226;SP;SERVICOS PROFISSIONAIS E TECNICOS;80000;57000;442;4,788;0;12,6;39057,501;46604,04;0
174644;SC;BENS DE CONSUMO;60000;25000;428;4,6305;0;12,6;27742,7325;32791,32;0
144;SP;TELECOM;35000;0;730;4,5675;0;12,6;16646,175;19675,44;0
1134;RJ;INDUSTRIA DIGITAL;300000;433000;420;3,465;0;12,6;55791,225;61596;0
10098;SP;VAREJO;30000;0;311;5,1135;1556;12,6;11098,0485;13614,48;12449,9
12699;BA;TRANSPORTE;31500;0;287;5,103;0;6,3;5407,9515;5878,02;0
24253;RJ;SERVICOS DE EDUCACAO;80000;13000;845;4,074;0;12,6;16646,3115;19158;0
60413;PE;VAREJO;45000;3000;273;5,0505;0;12,6;11098,941;13705,44;0
99543;SP;VAREJO;11000;0;403;5,103;1198;6,3;2163,5985;2404,08;1602,72
104548;SP;SERVICOS PROFISSIONAIS E TECNICOS;90000;317000;498;3,8745;0;6,3;10849,461;11396,64;0
104642;RS;VAREJO;60000;45000;335;4,809;0;12,6;11097,2295;13271,64;0
109817;MT;SERVICOS ADMINISTRATIVOS;50000;0;342;5,04;0;12,6;11096,778;13376,64;0
111450;SP;VAREJO;120000;143000;464;4,3785;0;12,6;33293,3475;39060,72;0
116643;RS;VAREJO;45000;164000;684;4,1895;1165;12,6;13320,9405;15895,92;13210,86
151832;RS;VAREJO;20000;14000;488;4,7355;0;6,3;5409,5265;5997,06;0
167578;MT;SERVICOS DIVERSOS;30000;32000;488;5,1975;0;12,6;27901,3035;34227,72;0
172387;SP;DIVERSOS;100000;12000;155;5,5545;0;6,3;16226,658;18267,18;0
176558;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;24000;7000;830;4,599;0;12,6;16645,9125;19675,08;0
1085;SP;SERVICOS DE ALOJAMENTO/ALIMENTACAO;80000;29000;291;5,0505;0;6,3;2163,399;2357,46;0
3679;SP;SERVICOS PROFISSIONAIS E TECNICOS;50000;11000;519;4,011;1459;12,6;33296,5185;38625;29974,92
10948;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;20000;7000;314;5,04;1417;6,3;5428,6575;6080,88;887,83
14246;MG;VAREJO;50000;49000;247;5,145;0;12,6;11096,904;13470,72;0
15617;ES;SERVICOS ADMINISTRATIVOS;60000;3000;540;4,2315;0;12,6;16648,0335;19537,2;0
29283;SP;SERVICOS ADMINISTRATIVOS;200000;130000;407;4,0845;871;12,6;55828,6785;65210,04;42263,25
35254;RN;VAREJO;20000;1000;704;4,851;0;12,6;11097,3345;13310,52;0
60373;RS;SERVICOS DE SAUDE;50000;34000;459;4,9665;0;18,9;45840,3225;60521,76;0
67184;SP;SERVICOS PROFISSIONAIS E TECNICOS;25000;2000;269;5,313;0;12,6;8323,0665;10247,4;0
72092;SP;SERVICOS ADMINISTRATIVOS;35000;18000;783;4,1265;0;6,3;21635,4915;23185,74;0
81620;SP;SERVICOS PROFISSIONAIS E TECNICOS;15800;4000;806;4,683;0;12,6;11097,387;13194,24;0
97517;MG;ATACADO;900000;348000;156;3,8745;0;4,2;21493,416;21917,32;0
101519;SP;TRANSPORTE;50000;0;107;5,2815;1144;4,2;10752,4725;11556,76;2889,19
110457;ES;VAREJO;35000;15000;525;4,5255;0;12,6;11099,5185;13363,56;0
121212;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;480000;0;131;3,927;1113;6,3;108469,914;113418;82213,08
151051;RS;SIDERURGICA-METALURGIA;30000;4000;123;6,342;78;12,6;16645,566;21572,4;10856,09
160581;DF;INDUSTRIA DA CONSTRUCAO;15000;0;588;5,523;0;12,6;13162,485;16695,6;6290,96
178723;DF;SERVICOS DE ALOJAMENTO/ALIMENTACAO;17000;0;470;5,943;0;12,6;11162,76;14408,4;0
431;PR;SERVICOS DE SAUDE;80000;17000;480;4,5675;0;12,6;16646,217;19675,44;0
6396;MG;VAREJO;38000;0;523;4,9455;1382;12,6;9433,1265;11433,6;3512,3
8365;RS;SIDERURGICA-METALURGIA;40000;0;289;5,4285;0;12,6;11158,056;13737,84;0
10785;SP;VAREJO;38000;28000;302;5,313;0;12,6;11098,5945;13855,44;0
12338;SC;SERVICOS DIVERSOS;25000;2000;398;5,1555;0;12,6;11096,736;13453,32;0
16507;SP;INDUSTRIA AUTOMOTIVA;200000;710000;515;4,179;0;12,6;55806,66;64737,6;0
32479;BA;VAREJO;25000;66000;681;4,5045;0;6,3;16224,39;17376;0
40463;SP;VAREJO;33500;15000;477;3,8745;0;12,6;19819,5375;22991,28;0
63554;PE;SERVICOS DE SAUDE;30000;20000;357;4,6935;0;12,6;22194,3855;26357,4;0
67261;SP;SERVICOS ADMINISTRATIVOS;400000;392000;618;3,0975;0;18,9;111896,043;133137,9;0
88512;SC;VAREJO;45000;72000;421;5,4075;1260;9,45;10957,5585;13037,22;11588,64
93713;MG;TELECOM;30000;90000;524;5,019;0;12,6;22194,5955;26855,04;0
94159;BA;SIDERURGICA-METALURGIA;10000;0;587;5,271;0;12,6;5548,4835;6783;0
99469;BA;SERVICOS PROFISSIONAIS E TECNICOS;15000;0;670;5,208;1275;12,6;5580,015;6836,28;6836,28
99755;SP;SERVICOS PROFISSIONAIS E TECNICOS;30000;2000;391;5,565;1032;12,6;16645,3875;20672,88;6890,96
106367;SP;SERVICOS DE EDUCACAO;12000;0;360;5,544;0;12,6;11097,7545;13902,6;0
112223;RJ;VAREJO;70000;23000;244;5,67;1046;12,6;11097,219;13900,44;5622,67
116913;GO;INDUSTRIA DIGITAL;340000;596000;387;3,4965;0;12,6;109983,8565;123205,92;0
124924;SP;SERVICOS DIVERSOS;10000;0;456;5,8065;0;11,55;5525,9505;6995,78;0
156033;RJ;PAPEL E CELULOSE;14000;0;361;5,2605;0;12,6;5550,0375;7024,08;0
177474;SP;INDUSTRIA DIGITAL;150000;6000;112;5,0505;0;3,15;21404,8695;22473,15;0
4094;SC;VAREJO;300000;280721;345;4,9455;1365;12,6;44628,6855;53309,76;8736,01
13224;MG;VAREJO;30000;0;372;4,5255;0;12,6;8880,6375;10826,4;0
21353;SP;VAREJO;18000;8000;582;5,649;1444;12,6;8322,825;10395,36;9479,98
29083;SP;VAREJO;40000;11000;579;4,5675;0;12,6;16646,175;19675,44;0
58816;RS;ATACADO;1227170;2210000;129;4,0845;0;6,3;108484,11;114395,76;0
59696;SC;VAREJO;18000;11000;675;4,893;0;12,6;11158,203;13344,48;0
65776;RS;ATACADO;750000;1732000;220;3,78;0;10,5;55280,043;60964,5;15551,91
73317;RJ;VAREJO;20000;0;315;5,1975;0;12,6;11097,4395;13584,48;0
74778;PA;SERVICOS DE ALOJAMENTO/ALIMENTACAO;60000;0;273;4,8615;0;3,15;5339,25;5485,65;0
76843;MA;SERVICOS PROFISSIONAIS E TECNICOS;350000;0;527;4,032;83;8,4;54758,13;59386;0
83555;RJ;SERVICOS DE ALOJAMENTO/ALIMENTACAO;400000;2320000;192;5,3655;0;3,15;111040,7235;114262,74;0
86250;MT;INDUSTRIA DA CONSTRUCAO;50000;82000;132;5,481;0;6,3;27044,682;30400,8;0
107808;SP;ATACADO;10000;738;286;5,9955;0;12,6;5578,944;7068,48;0
124564;RS;ELETROELETRONICOS;100000;65000;674;3,948;0;12,6;72541,14;82782;0
134312;SP;SERVICOS DIVERSOS;80000;79000;417;4,7775;0;12,6;5549,712;6775,92;0
136167;RJ;VAREJO;30000;0;374;5,7855;1144;10,5;11002,9815;13363;10690,4
149592;PR;INDUSTRIA DIGITAL;614788;485000;381;4,053;0;9,45;82511,6775;90368,64;0
155595;SP;VAREJO;14000;10000;682;5,67;0;7,35;10903,578;12534,2;0
28;SP;VAREJO;25600;0;387;4,5885;0;12,6;16645,6605;19630,56;0
